category,method,seed,cost_ratio,image_auroc,cwe,total_flips,total_flip_rate,nominal_relief_count,nominal_relief_rate,defect_escape_count,defect_escape_rate,defect_catch_count,defect_catch_rate,tau_99,tau_cct
hazelnut,patchcore,123,10.0,0.9996428571428572,0.09090909090909091,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
hazelnut,patchcore,123,20.0,0.9996428571428572,0.18181818181818182,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
hazelnut,patchcore,123,50.0,0.9996428571428572,0.45454545454545453,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
hazelnut,patchcore,2026,5.0,0.9996428571428572,0.045454545454545456,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
hazelnut,patchcore,2026,10.0,0.9996428571428572,0.09090909090909091,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
hazelnut,patchcore,2026,20.0,0.9996428571428572,0.18181818181818182,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
hazelnut,patchcore,2026,50.0,0.9996428571428572,0.45454545454545453,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.121971514225006,2.355848789215088
hazelnut,patchcore,42,5.0,0.9996428571428572,0.045454545454545456,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.1241589164733887,2.3741707801818848
hazelnut,patchcore,42,10.0,0.9996428571428572,0.09090909090909091,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.1241589164733887,2.3741707801818848
hazelnut,patchcore,42,20.0,0.9996428571428572,0.18181818181818182,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.1241589164733887,2.3741707801818848
hazelnut,patchcore,42,50.0,0.9996428571428572,0.45454545454545453,1,0.00909090909090909,1,0.025,0,0.0,0,0.0,2.1241589164733887,2.3741707801818848
leather,autoencoder,123,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.020064271744340657,0.023121279664337635
leather,autoencoder,123,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.020064271744340657,0.023121279664337635
leather,autoencoder,123,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.020064271744340657,0.023121279664337635
leather,autoencoder,123,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.020064271744340657,0.023121279664337635
leather,autoencoder,2026,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019603182948194443,0.02231814106926322
leather,autoencoder,2026,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019603182948194443,0.02231814106926322
leather,autoencoder,2026,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019603182948194443,0.02231814106926322
leather,autoencoder,2026,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019603182948194443,0.02231814106926322
leather,autoencoder,42,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019753418969921766,0.02295656083151698
leather,autoencoder,42,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019753418969921766,0.02295656083151698
leather,autoencoder,42,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019753418969921766,0.02295656083151698
leather,autoencoder,42,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.019753418969921766,0.02295656083151698
leather,padim,123,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,123,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,123,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,123,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,2026,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,2026,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,2026,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,2026,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218612670898,24.192276000976562
leather,padim,42,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218889236451,24.192276000976562
leather,padim,42,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218889236451,24.192276000976562
leather,padim,42,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218889236451,24.192276000976562
leather,padim,42,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,8.758218889236451,24.192276000976562
leather,patchcore,123,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,123,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,123,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,123,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,2026,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,2026,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,2026,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,2026,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,42,5.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,42,10.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,42,20.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
leather,patchcore,42,50.0,1.0,0.0,1,0.009523809523809525,1,0.03333333333333333,0,0.0,0,0.0,0.9742115825414658,2.9551868438720703
metal_nut,autoencoder,123,5.0,0.2981427174975562,4.052173913043478,0,0.0,0,0.0,0,0.0,0,0.0,0.0962077522277832,0.09680512331426143
metal_nut,autoencoder,123,10.0,0.2981427174975562,8.095652173913043,0,0.0,0,0.0,0,0.0,0,0.0,0.0962077522277832,0.09680512331426143
metal_nut,autoencoder,123,20.0,0.2981427174975562,16.182608695652174,0,0.0,0,0.0,0,0.0,0,0.0,0.0962077522277832,0.09680512331426143
metal_nut,autoencoder,123,50.0,0.2981427174975562,40.44347826086957,0,0.0,0,0.0,0,0.0,0,0.0,0.0962077522277832,0.09680512331426143
metal_nut,autoencoder,2026,5.0,0.30107526881720426,4.052173913043478,0,0.0,0,0.0,0,0.0,0,0.0,0.09659433364868164,0.09714478719979525
metal_nut,autoencoder,2026,10.0,0.30107526881720426,8.095652173913043,0,0.0,0,0.0,0,0.0,0,0.0,0.09659433364868164,0.09714478719979525
metal_nut,autoencoder,2026,20.0,0.30107526881720426,16.182608695652174,0,0.0,0,0.0,0,0.0,0,0.0,0.09659433364868164,0.09714478719979525
metal_nut,autoencoder,2026,50.0,0.30107526881720426,40.44347826086957,0,0.0,0,0.0,0,0.0,0,0.0,0.09659433364868164,0.09714478719979525
metal_nut,autoencoder,42,5.0,0.28347996089931576,4.052173913043478,0,0.0,0,0.0,0,0.0,0,0.0,0.09534685229882597,0.09585274248383939
metal_nut,autoencoder,42,10.0,0.28347996089931576,8.095652173913043,0,0.0,0,0.0,0,0.0,0,0.0,0.09534685229882597,0.09585274248383939
metal_nut,autoencoder,42,20.0,0.28347996089931576,16.182608695652174,0,0.0,0,0.0,0,0.0,0,0.0,0.09534685229882597,0.09585274248383939
metal_nut,autoencoder,42,50.0,0.28347996089931576,40.44347826086957,0,0.0,0,0.0,0,0.0,0,0.0,0.09534685229882597,0.09585274248383939
metal_nut,padim,123,5.0,0.9711632453567937,1.7391304347826086,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820901870724,15.433149337768555
metal_nut,padim,123,10.0,0.9711632453567937,3.4782608695652173,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820901870724,15.433149337768555
metal_nut,padim,123,20.0,0.9711632453567937,6.956521739130435,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820901870724,15.433149337768555
metal_nut,padim,123,50.0,0.9711632453567937,17.391304347826086,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820901870724,15.433149337768555
metal_nut,padim,2026,5.0,0.9711632453567937,1.7391304347826086,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433149337768555
metal_nut,padim,2026,10.0,0.9711632453567937,3.4782608695652173,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433149337768555
metal_nut,padim,2026,20.0,0.9711632453567937,6.956521739130435,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433149337768555
metal_nut,padim,2026,50.0,0.9711632453567937,17.391304347826086,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433149337768555
metal_nut,padim,42,5.0,0.9711632453567937,1.7391304347826086,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433150291442871
metal_nut,padim,42,10.0,0.9711632453567937,3.4782608695652173,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433150291442871
metal_nut,padim,42,20.0,0.9711632453567937,6.956521739130435,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433150291442871
metal_nut,padim,42,50.0,0.9711632453567937,17.391304347826086,7,0.06086956521739131,1,0.045454545454545456,6,0.06451612903225806,0,0.0,14.802820701599119,15.433150291442871
metal_nut,patchcore,123,5.0,0.9980449657869013,0.08695652173913043,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,123,10.0,0.9980449657869013,0.17391304347826086,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,123,20.0,0.9980449657869013,0.34782608695652173,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,123,50.0,0.9980449657869013,0.8695652173913043,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,2026,5.0,0.9980449657869013,0.08695652173913043,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,2026,10.0,0.9980449657869013,0.17391304347826086,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,2026,20.0,0.9980449657869013,0.34782608695652173,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,2026,50.0,0.9980449657869013,0.8695652173913043,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,42,5.0,0.9980449657869013,0.08695652173913043,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,42,10.0,0.9980449657869013,0.17391304347826086,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,42,20.0,0.9980449657869013,0.34782608695652173,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
metal_nut,patchcore,42,50.0,0.9980449657869013,0.8695652173913043,1,0.008695652173913044,1,0.045454545454545456,0,0.0,0,0.0,1.9766953110694885,1.9981238842010498
